0;1;2;3;4
1;1;1;5;
2;2;1;8;
2;3;5;1;
3;4;4;1;
8;5;2;7;
8;6;2;1;
8;7;4;7;
8;8;5;8;
9;9;1;6;
10;10;1;1;
12;11;1;3;
15;12;4;2;
15;13;4;9;
16;14;4;6;
18;15;1;1;
19;16;4;9;
20;17;1;10;
20;18;2;5;
23;19;5;2;
24;20;4;7;
25;21;3;6;
27;22;2;9;
28;23;1;3;
28;24;4;4;
29;25;2;8;
30;26;1;9;
33;27;5;2;
37;28;1;9;
37;29;4;10;
38;30;5;6;
41;31;3;6;
41;32;3;1;
43;33;2;4;
46;34;2;10;
47;35;1;7;
48;36;4;3;
50;37;1;1;
52;38;4;1;
53;39;3;6;
57;40;1;2;
60;41;4;4;
61;42;1;8;
61;43;2;3;
62;44;2;7;
65;45;5;9;
65;46;3;1;
68;47;4;3;
72;48;3;6;
80;49;1;1;
84;50;1;5;
87;51;5;7;
88;52;3;5;
88;53;4;4;
90;54;5;3;
90;55;5;5;
92;56;5;5;
95;57;4;1;
95;58;3;4;
96;59;2;8;
98;60;5;1;
101;61;5;10;
105;62;3;5;
106;63;2;10;
108;64;3;7;
110;65;1;4;
111;66;3;5;
112;67;1;10;
112;68;4;10;
114;69;3;9;
115;70;3;5;
116;71;5;10;
118;72;4;4;
118;73;1;6;
