0;1;2;3;4
3;1;5;10;
6;2;3;3;
10;3;4;5;
12;4;2;4;
12;5;3;5;
12;6;1;8;
13;7;1;1;
14;8;2;4;
18;9;3;2;
22;10;3;9;
23;11;1;2;
24;12;3;10;
26;13;3;9;
27;14;3;6;
27;15;1;5;
33;16;5;3;
33;17;1;6;
36;18;2;5;
37;19;2;8;
39;20;3;2;
48;21;5;9;
53;22;2;5;
53;23;5;8;
55;24;2;10;
57;25;3;9;
63;26;1;2;
66;27;2;1;
66;28;2;3;
68;29;4;7;
70;30;3;2;
70;31;4;5;
73;32;3;9;
74;33;3;10;
74;34;2;3;
76;35;2;6;
80;36;4;8;
81;37;1;7;
82;38;4;6;
89;39;3;7;
90;40;1;4;
94;41;3;2;
94;42;2;9;
95;43;3;7;
99;44;2;7;
99;45;2;2;
99;46;5;7;
99;47;2;4;
101;48;2;3;
107;49;4;2;
107;50;5;2;
109;51;3;6;
110;52;3;10;
113;53;5;10;
116;54;4;3;
