0;1;2;3;4
0;1;5;10;
1;2;2;6;
3;3;2;1;
4;4;1;4;
5;5;5;5;
5;6;2;6;
6;7;4;7;
9;8;3;9;
10;9;3;8;
10;10;2;4;
13;11;2;8;
13;12;2;5;
14;13;2;3;
14;14;2;1;
15;15;2;7;
20;16;5;2;
26;17;4;7;
34;18;1;1;
35;19;3;8;
37;20;4;1;
39;21;5;6;
39;22;1;6;
43;23;5;9;
46;24;3;5;
49;25;2;3;
57;26;1;5;
58;27;2;5;
62;28;3;5;
63;29;5;7;
63;30;1;2;
67;31;1;8;
67;32;4;3;
67;33;4;8;
68;34;3;10;
68;35;4;3;
68;36;3;1;
69;37;3;9;
70;38;1;1;
71;39;4;4;
73;40;3;4;
75;41;1;4;
81;42;4;10;
81;43;3;10;
83;44;3;1;
84;45;5;5;
84;46;1;6;
85;47;1;7;
87;48;3;4;
89;49;5;10;
89;50;1;1;
90;51;5;6;
95;52;4;6;
95;53;3;9;
95;54;2;5;
97;55;5;8;
97;56;1;3;
99;57;1;7;
101;58;3;3;
106;59;5;10;
107;60;5;3;
109;61;4;8;
109;62;3;2;
112;63;3;2;
115;64;2;4;
116;65;4;1;
116;66;1;10;
120;67;5;1;
