0;1;2;3;4
2;1;3;7;
2;2;2;2;
4;3;2;1;
5;4;1;8;
6;5;4;6;
7;6;4;6;
7;7;3;6;
13;8;4;8;
14;9;3;9;
15;10;1;8;
16;11;4;3;
18;12;1;7;
19;13;3;4;
20;14;1;4;
21;15;3;1;
22;16;3;4;
22;17;5;1;
23;18;2;2;
24;19;2;6;
33;20;3;1;
35;21;2;8;
36;22;1;10;
39;23;1;2;
40;24;2;1;
40;25;3;3;
52;26;2;7;
55;27;2;9;
58;28;3;8;
58;29;5;1;
60;30;4;3;
61;31;2;4;
66;32;4;3;
68;33;4;6;
68;34;1;2;
71;35;3;3;
72;36;5;2;
74;37;3;3;
76;38;2;9;
77;39;3;8;
78;40;4;5;
83;41;1;1;
83;42;3;1;
84;43;2;10;
85;44;1;6;
88;45;3;7;
89;46;5;8;
90;47;3;10;
92;48;3;10;
94;49;3;10;
101;50;5;3;
102;51;1;7;
103;52;4;9;
106;53;5;9;
111;54;4;6;
111;55;5;8;
112;56;4;9;
114;57;3;2;
114;58;2;8;
115;59;2;4;
117;60;3;10;
118;61;1;4;
119;62;1;6;
