0;1;2;3;4
2;1;1;3;
3;2;4;1;
7;3;4;3;
7;4;1;5;
12;5;2;8;
13;6;2;1;
14;7;4;2;
17;8;2;7;
18;9;1;8;
20;10;5;4;
21;11;3;10;
21;12;2;9;
27;13;1;3;
28;14;5;10;
28;15;5;5;
29;16;2;9;
30;17;3;1;
32;18;1;4;
35;19;1;10;
38;20;3;2;
40;21;2;6;
43;22;5;1;
44;23;5;10;
48;24;3;4;
48;25;2;5;
55;26;5;9;
56;27;3;3;
57;28;3;9;
57;29;2;6;
59;30;1;2;
59;31;3;9;
61;32;1;3;
62;33;4;4;
68;34;4;3;
68;35;2;4;
69;36;2;6;
72;37;1;8;
73;38;4;3;
74;39;1;1;
75;40;1;9;
75;41;1;10;
75;42;2;10;
77;43;1;6;
79;44;4;5;
80;45;3;7;
83;46;3;5;
83;47;1;5;
83;48;1;10;
87;49;1;10;
89;50;4;3;
90;51;3;4;
94;52;3;8;
96;53;4;5;
97;54;3;7;
98;55;4;9;
103;56;3;7;
104;57;4;2;
109;58;3;8;
109;59;1;8;
111;60;3;7;
112;61;1;2;
112;62;5;6;
114;63;1;2;
