0;1;2;3;4
2;1;1;3;
5;2;4;8;
7;3;5;3;
9;4;5;6;
10;5;1;7;
11;6;2;3;
13;7;3;1;
13;8;4;3;
13;9;3;5;
14;10;4;4;
15;11;3;4;
19;12;3;1;
20;13;2;6;
21;14;1;6;
22;15;2;7;
24;16;1;7;
25;17;5;4;
29;18;3;5;
33;19;3;9;
33;20;5;5;
35;21;3;7;
39;22;3;4;
42;23;2;2;
43;24;5;6;
44;25;4;6;
46;26;2;1;
46;27;1;8;
47;28;4;4;
47;29;1;6;
49;30;2;7;
49;31;4;3;
52;32;4;1;
52;33;1;10;
52;34;4;9;
53;35;5;3;
55;36;2;10;
57;37;2;9;
58;38;4;5;
59;39;3;9;
60;40;1;8;
61;41;4;6;
62;42;5;7;
63;43;3;7;
65;44;3;6;
67;45;2;10;
67;46;1;6;
70;47;5;5;
70;48;1;10;
71;49;5;2;
72;50;2;6;
73;51;5;6;
77;52;4;9;
77;53;5;4;
81;54;2;8;
82;55;1;3;
87;56;1;8;
87;57;5;3;
88;58;3;8;
90;59;1;7;
92;60;5;9;
97;61;3;4;
100;62;5;4;
101;63;2;9;
107;64;1;5;
107;65;3;1;
109;66;4;6;
110;67;5;7;
111;68;5;6;
112;69;4;5;
113;70;3;2;
115;71;3;1;
118;72;1;1;
118;73;4;4;
120;74;2;10;
