0;1;2;3;4
1;1;1;6;
9;2;2;3;
9;3;2;2;
11;4;2;1;
14;5;5;4;
15;6;3;8;
15;7;2;7;
17;8;3;9;
18;9;2;1;
18;10;1;10;
19;11;5;10;
19;12;5;8;
23;13;3;8;
25;14;3;10;
27;15;1;2;
29;16;1;9;
29;17;3;3;
32;18;3;5;
33;19;3;7;
36;20;3;2;
39;21;3;7;
55;22;4;6;
56;23;1;10;
60;24;4;8;
60;25;4;1;
60;26;5;9;
62;27;1;2;
64;28;4;4;
66;29;2;4;
66;30;2;5;
68;31;1;9;
71;32;2;8;
72;33;5;8;
76;34;5;4;
81;35;5;2;
88;36;4;9;
88;37;3;10;
91;38;5;7;
91;39;5;6;
95;40;4;4;
99;41;4;10;
103;42;2;10;
103;43;5;6;
109;44;4;10;
112;45;1;2;
113;46;5;6;
113;47;5;4;
115;48;4;9;
115;49;5;10;
116;50;5;10;
120;51;3;7;
120;52;1;1;
