0;1;2;3;4
1;1;1;8;
2;2;3;8;
3;3;3;9;
5;4;3;1;
5;5;4;7;
6;6;5;2;
6;7;3;10;
7;8;1;8;
10;9;5;2;
10;10;4;7;
11;11;4;8;
11;12;1;5;
13;13;4;5;
15;14;1;9;
17;15;3;9;
18;16;2;10;
18;17;1;9;
19;18;1;3;
20;19;4;3;
20;20;5;6;
22;21;1;4;
24;22;2;3;
25;23;1;9;
26;24;5;8;
29;25;2;6;
29;26;2;5;
30;27;4;3;
31;28;4;2;
33;29;1;5;
34;30;4;6;
34;31;5;10;
34;32;2;5;
35;33;4;2;
37;34;4;1;
45;35;2;3;
46;36;4;2;
47;37;1;5;
47;38;3;6;
48;39;3;3;
48;40;5;4;
51;41;4;10;
54;42;1;5;
54;43;1;5;
57;44;2;8;
58;45;3;3;
63;46;1;2;
65;47;5;8;
67;48;3;9;
68;49;3;8;
69;50;4;3;
69;51;5;3;
70;52;1;2;
71;53;4;2;
71;54;5;7;
72;55;2;1;
72;56;2;8;
72;57;5;4;
73;58;1;6;
76;59;3;6;
76;60;1;9;
76;61;5;2;
76;62;5;10;
78;63;3;4;
81;64;1;5;
82;65;4;10;
83;66;3;9;
86;67;2;2;
91;68;2;3;
91;69;5;8;
93;70;1;5;
93;71;1;9;
96;72;3;3;
97;73;2;4;
97;74;1;7;
98;75;2;5;
101;76;3;6;
106;77;2;3;
107;78;1;3;
107;79;3;8;
108;80;4;3;
111;81;4;5;
111;82;2;3;
113;83;4;7;
114;84;1;4;
115;85;4;1;
117;86;3;3;
119;87;5;10;
120;88;4;2;
