0;1;2;3;4
3;1;4;6;
4;2;3;1;
5;3;5;4;
6;4;2;1;
6;5;2;6;
7;6;2;10;
8;7;4;10;
9;8;2;2;
12;9;4;10;
13;10;5;7;
15;11;1;1;
16;12;4;9;
18;13;5;3;
18;14;4;1;
20;15;5;6;
20;16;3;10;
20;17;3;8;
23;18;3;2;
23;19;3;1;
24;20;3;3;
24;21;3;2;
26;22;5;7;
27;23;2;4;
29;24;5;5;
32;25;5;7;
32;26;2;6;
32;27;3;4;
39;28;5;3;
40;29;1;7;
44;30;1;4;
45;31;3;10;
46;32;3;4;
48;33;1;4;
51;34;3;2;
54;35;1;9;
56;36;3;10;
60;37;1;8;
64;38;2;3;
65;39;2;2;
67;40;4;3;
67;41;1;10;
68;42;4;4;
68;43;2;5;
73;44;3;8;
73;45;2;6;
74;46;2;8;
77;47;3;9;
78;48;1;7;
90;49;5;10;
97;50;3;3;
98;51;1;8;
98;52;2;4;
99;53;4;6;
102;54;3;5;
105;55;2;4;
105;56;1;5;
106;57;5;6;
110;58;2;1;
110;59;2;4;
111;60;3;3;
112;61;3;2;
116;62;1;3;
117;63;3;8;
119;64;2;10;
