0;1;2;3;4
1;1;3;6;
2;2;3;10;
3;3;5;5;
8;4;4;1;
17;5;2;10;
18;6;1;5;
20;7;5;10;
21;8;4;9;
21;9;4;2;
27;10;4;6;
28;11;4;1;
30;12;5;5;
30;13;2;9;
32;14;1;6;
33;15;4;5;
35;16;2;9;
39;17;2;7;
39;18;3;2;
41;19;2;3;
41;20;4;1;
45;21;5;6;
46;22;5;7;
47;23;1;4;
48;24;2;8;
48;25;5;3;
49;26;1;6;
53;27;5;4;
53;28;2;7;
54;29;4;8;
55;30;4;2;
55;31;4;7;
56;32;5;5;
59;33;2;2;
60;34;2;7;
61;35;3;2;
62;36;4;2;
66;37;2;7;
66;38;1;9;
66;39;1;10;
69;40;1;5;
69;41;1;6;
69;42;2;10;
70;43;3;9;
70;44;5;9;
71;45;3;10;
73;46;1;1;
74;47;5;10;
74;48;4;1;
75;49;1;2;
75;50;2;1;
76;51;1;3;
76;52;3;8;
80;53;2;2;
81;54;5;2;
82;55;3;1;
83;56;3;10;
83;57;2;1;
84;58;2;9;
86;59;3;4;
89;60;1;1;
89;61;3;6;
91;62;1;4;
93;63;1;6;
93;64;3;4;
94;65;4;6;
95;66;1;5;
96;67;3;8;
96;68;2;7;
99;69;2;9;
100;70;1;10;
101;71;4;2;
102;72;4;8;
102;73;4;5;
102;74;2;7;
103;75;1;10;
103;76;1;8;
108;77;1;6;
110;78;5;9;
111;79;2;7;
116;80;3;8;
116;81;2;3;
116;82;5;3;
116;83;3;5;
118;84;3;3;
118;85;4;4;
119;86;1;6;
