0;1;2;3;4
2;1;4;1;
5;2;3;6;
9;3;2;6;
14;4;5;4;
14;5;5;10;
15;6;3;6;
16;7;5;2;
17;8;3;10;
18;9;3;5;
19;10;1;1;
20;11;3;7;
23;12;4;8;
23;13;3;4;
23;14;2;4;
24;15;1;8;
25;16;1;9;
27;17;1;8;
32;18;3;10;
38;19;4;10;
39;20;4;10;
40;21;5;5;
41;22;2;4;
44;23;3;3;
45;24;4;1;
46;25;2;10;
47;26;3;3;
47;27;4;5;
50;28;5;5;
50;29;2;3;
58;30;1;7;
62;31;5;1;
66;32;2;1;
66;33;5;5;
68;34;3;4;
70;35;1;5;
72;36;2;9;
73;37;1;8;
74;38;1;2;
76;39;4;9;
77;40;3;1;
80;41;3;7;
81;42;5;2;
81;43;4;8;
81;44;3;10;
83;45;5;3;
84;46;2;3;
84;47;4;9;
86;48;3;10;
88;49;1;3;
89;50;5;3;
89;51;2;10;
90;52;3;1;
91;53;4;3;
100;54;4;5;
101;55;2;9;
102;56;3;5;
102;57;3;1;
102;58;3;6;
105;59;1;3;
105;60;4;1;
112;61;4;3;
114;62;1;6;
115;63;4;9;
116;64;3;3;
117;65;5;8;
