0;1;2;3;4
5;1;2;9;
6;2;3;2;
7;3;4;10;
8;4;3;8;
12;5;5;4;
15;6;2;10;
15;7;5;9;
16;8;3;10;
17;9;4;7;
18;10;5;6;
19;11;5;9;
20;12;2;6;
21;13;4;10;
23;14;4;2;
26;15;5;5;
26;16;1;7;
35;17;4;5;
37;18;4;7;
39;19;2;6;
42;20;4;5;
44;21;4;6;
45;22;1;3;
45;23;3;3;
49;24;5;6;
49;25;3;5;
49;26;2;5;
49;27;2;6;
50;28;4;4;
50;29;3;7;
52;30;5;4;
58;31;2;3;
60;32;3;3;
60;33;3;2;
60;34;1;6;
62;35;1;7;
63;36;2;8;
64;37;3;6;
65;38;2;2;
65;39;2;1;
66;40;5;10;
67;41;3;2;
68;42;2;8;
68;43;1;5;
68;44;3;5;
71;45;5;8;
71;46;2;6;
72;47;4;7;
73;48;4;10;
73;49;1;3;
74;50;5;4;
74;51;2;7;
75;52;1;7;
76;53;3;10;
77;54;4;1;
77;55;2;9;
77;56;2;10;
78;57;2;5;
79;58;5;9;
79;59;4;2;
81;60;2;5;
82;61;5;1;
84;62;5;8;
85;63;4;5;
86;64;1;10;
88;65;5;2;
88;66;4;2;
90;67;1;8;
94;68;4;6;
94;69;2;10;
94;70;1;10;
95;71;1;8;
95;72;2;7;
97;73;2;6;
98;74;4;2;
102;75;5;5;
102;76;4;7;
103;77;2;5;
103;78;4;1;
111;79;1;9;
115;80;2;4;
116;81;3;3;
116;82;4;9;
119;83;4;2;
