0;1;2;3;4
1;1;4;6;
2;2;3;8;
5;3;2;8;
9;4;1;7;
17;5;4;5;
19;6;3;5;
21;7;4;7;
22;8;1;2;
22;9;4;2;
22;10;1;1;
24;11;4;5;
28;12;5;8;
35;13;1;10;
35;14;5;7;
38;15;2;9;
39;16;2;6;
43;17;2;9;
45;18;4;1;
47;19;5;10;
47;20;2;3;
48;21;1;9;
49;22;2;8;
49;23;1;10;
52;24;1;1;
54;25;5;1;
56;26;5;4;
57;27;4;8;
57;28;1;6;
60;29;3;3;
61;30;4;7;
69;31;5;1;
70;32;1;8;
75;33;4;5;
77;34;1;3;
77;35;1;10;
79;36;2;2;
80;37;5;5;
83;38;4;10;
84;39;3;1;
85;40;1;5;
88;41;3;5;
88;42;5;4;
89;43;3;6;
89;44;3;2;
91;45;4;6;
98;46;1;6;
101;47;1;9;
102;48;2;8;
102;49;3;7;
104;50;1;10;
108;51;5;4;
115;52;5;3;
115;53;2;3;
116;54;4;8;
118;55;4;2;
