0;1;2;3;4
0;1;5;2;
1;2;2;8;
1;3;5;4;
3;4;1;4;
3;5;5;7;
5;6;4;4;
6;7;2;7;
7;8;5;6;
9;9;1;10;
13;10;2;2;
14;11;1;6;
14;12;5;4;
14;13;3;5;
15;14;5;4;
16;15;4;5;
18;16;4;3;
20;17;1;4;
22;18;1;6;
22;19;3;9;
24;20;1;8;
24;21;2;5;
24;22;3;8;
25;23;5;1;
26;24;4;7;
28;25;4;3;
29;26;4;6;
32;27;1;5;
32;28;4;10;
32;29;2;8;
35;30;5;2;
35;31;4;2;
36;32;1;7;
37;33;2;4;
40;34;3;9;
40;35;1;7;
43;36;4;5;
44;37;3;6;
44;38;5;9;
46;39;1;5;
46;40;5;1;
46;41;2;2;
47;42;4;1;
49;43;4;1;
49;44;5;1;
51;45;1;9;
51;46;1;5;
52;47;4;7;
53;48;5;9;
54;49;3;9;
55;50;4;4;
56;51;2;3;
56;52;4;10;
57;53;3;10;
58;54;1;10;
61;55;3;6;
61;56;2;5;
61;57;4;3;
63;58;2;8;
65;59;3;10;
66;60;4;5;
70;61;2;5;
72;62;4;6;
73;63;2;2;
73;64;3;5;
74;65;3;1;
75;66;4;8;
75;67;3;4;
78;68;3;2;
81;69;2;3;
81;70;4;2;
82;71;5;6;
82;72;4;6;
83;73;2;9;
85;74;3;10;
88;75;2;4;
89;76;3;1;
89;77;3;3;
89;78;2;8;
91;79;1;3;
92;80;4;9;
93;81;2;6;
94;82;2;5;
99;83;3;1;
99;84;5;5;
99;85;2;9;
99;86;5;4;
100;87;5;9;
100;88;4;6;
102;89;4;10;
102;90;4;6;
103;91;3;5;
105;92;5;9;
106;93;4;3;
106;94;4;5;
114;95;2;8;
115;96;1;10;
118;97;5;6;
