0;1;2;3;4
2;1;1;5;
3;2;1;6;
4;3;5;3;
5;4;3;10;
6;5;5;7;
6;6;5;8;
8;7;5;10;
9;8;3;9;
12;9;4;4;
13;10;3;5;
14;11;3;1;
21;12;3;9;
26;13;4;6;
26;14;5;5;
27;15;4;5;
29;16;2;6;
29;17;2;5;
31;18;3;6;
33;19;2;9;
36;20;4;9;
36;21;4;1;
37;22;1;1;
38;23;2;10;
38;24;1;7;
39;25;2;9;
40;26;1;6;
41;27;1;1;
43;28;1;6;
44;29;1;10;
47;30;1;4;
49;31;3;2;
57;32;5;9;
60;33;4;4;
62;34;3;8;
63;35;2;4;
67;36;3;3;
71;37;3;2;
74;38;2;10;
74;39;2;1;
75;40;3;9;
78;41;2;4;
79;42;4;3;
79;43;5;5;
81;44;3;4;
86;45;3;2;
88;46;2;3;
90;47;2;9;
90;48;5;4;
91;49;5;4;
96;50;5;4;
98;51;4;8;
106;52;5;1;
106;53;5;4;
109;54;2;2;
109;55;5;8;
110;56;3;3;
110;57;1;9;
112;58;3;1;
113;59;1;8;
119;60;1;7;
120;61;4;9;
