0;1;2;3;4
3;1;5;9;
6;2;3;9;
9;3;5;8;
12;4;3;5;
20;5;5;2;
21;6;5;7;
21;7;1;5;
23;8;2;10;
29;9;4;8;
29;10;1;5;
30;11;4;6;
31;12;1;2;
31;13;1;2;
31;14;4;5;
32;15;5;3;
33;16;5;4;
33;17;3;8;
37;18;5;5;
42;19;4;2;
42;20;2;1;
44;21;1;10;
45;22;5;10;
47;23;1;10;
47;24;4;8;
48;25;3;6;
50;26;4;8;
51;27;4;8;
61;28;1;8;
61;29;1;5;
61;30;3;10;
62;31;4;7;
65;32;5;1;
69;33;4;2;
72;34;5;4;
73;35;4;3;
73;36;4;9;
74;37;4;1;
76;38;5;7;
76;39;1;8;
78;40;1;5;
79;41;3;2;
81;42;5;1;
81;43;4;4;
83;44;1;8;
85;45;5;2;
87;46;2;7;
88;47;5;1;
89;48;1;5;
90;49;1;6;
91;50;1;7;
92;51;2;5;
92;52;4;2;
92;53;2;5;
93;54;2;1;
94;55;2;5;
96;56;5;3;
96;57;3;9;
97;58;2;2;
97;59;3;1;
99;60;4;9;
101;61;1;2;
103;62;1;10;
105;63;1;3;
111;64;3;9;
111;65;1;6;
113;66;2;9;
113;67;2;1;
114;68;4;8;
114;69;5;1;
115;70;2;1;
117;71;4;3;
118;72;1;5;
119;73;4;8;
