0;1;2;3;4
1;1;4;3;
4;2;1;10;
5;3;1;5;
5;4;5;4;
5;5;4;7;
6;6;1;6;
9;7;1;8;
25;8;2;3;
26;9;3;1;
27;10;3;2;
28;11;4;1;
28;12;4;5;
30;13;2;2;
31;14;5;5;
32;15;2;10;
32;16;1;8;
33;17;1;6;
34;18;4;5;
36;19;2;1;
38;20;3;9;
44;21;5;8;
45;22;3;10;
48;23;2;9;
49;24;2;10;
51;25;4;4;
51;26;2;10;
54;27;2;9;
58;28;4;8;
60;29;5;3;
60;30;2;8;
60;31;1;8;
62;32;4;4;
66;33;4;10;
66;34;5;8;
68;35;3;1;
70;36;3;4;
77;37;1;1;
78;38;1;1;
80;39;5;9;
80;40;4;7;
82;41;5;3;
83;42;2;6;
83;43;4;5;
85;44;5;10;
85;45;1;5;
96;46;1;1;
96;47;4;7;
100;48;3;4;
101;49;5;7;
104;50;1;7;
105;51;4;10;
105;52;1;9;
108;53;2;5;
109;54;1;4;
110;55;5;7;
111;56;4;9;
111;57;3;8;
114;58;1;5;
