0;1;2;3;4
0;1;2;8;
3;2;5;8;
8;3;2;10;
14;4;3;3;
16;5;2;7;
18;6;5;10;
23;7;5;7;
24;8;4;1;
24;9;1;2;
28;10;4;4;
30;11;1;8;
31;12;2;4;
33;13;3;6;
36;14;2;7;
38;15;1;8;
38;16;5;2;
41;17;3;7;
43;18;5;7;
44;19;4;6;
45;20;4;5;
45;21;3;4;
49;22;5;2;
57;23;3;7;
60;24;2;10;
60;25;2;10;
62;26;5;10;
64;27;4;10;
72;28;1;1;
73;29;4;7;
75;30;2;9;
80;31;5;4;
83;32;4;6;
88;33;5;10;
92;34;5;2;
93;35;4;9;
95;36;1;2;
96;37;3;2;
100;38;4;3;
100;39;3;9;
102;40;5;5;
102;41;2;5;
103;42;3;6;
109;43;2;10;
111;44;3;3;
115;45;5;9;
115;46;5;9;
