0;1;2;3;4
4;1;5;2;
4;2;4;1;
6;3;3;7;
9;4;5;3;
9;5;4;9;
10;6;5;1;
11;7;3;4;
11;8;1;4;
12;9;5;8;
14;10;4;4;
15;11;4;2;
15;12;5;9;
15;13;2;9;
16;14;5;9;
16;15;1;9;
17;16;1;10;
17;17;1;10;
18;18;5;1;
18;19;3;1;
20;20;5;5;
21;21;5;7;
21;22;2;5;
22;23;3;7;
22;24;2;7;
22;25;4;5;
22;26;1;2;
23;27;2;8;
23;28;3;10;
25;29;4;3;
26;30;4;1;
27;31;5;3;
29;32;2;2;
29;33;4;8;
29;34;5;7;
29;35;2;4;
32;36;4;10;
33;37;2;5;
33;38;2;9;
35;39;3;3;
35;40;2;1;
35;41;2;2;
36;42;4;10;
36;43;1;6;
37;44;2;9;
44;45;3;8;
49;46;1;1;
51;47;1;3;
52;48;3;4;
53;49;4;7;
54;50;5;2;
56;51;4;4;
57;52;4;3;
58;53;4;9;
62;54;2;1;
62;55;2;9;
65;56;1;3;
67;57;3;10;
68;58;3;8;
69;59;3;7;
70;60;5;3;
73;61;4;6;
73;62;1;4;
79;63;3;4;
81;64;1;1;
81;65;1;9;
81;66;5;10;
83;67;2;10;
85;68;4;9;
86;69;3;7;
89;70;5;6;
90;71;5;10;
92;72;3;4;
92;73;5;3;
94;74;1;5;
95;75;1;6;
97;76;1;7;
97;77;5;2;
98;78;4;5;
100;79;5;2;
101;80;5;10;
102;81;1;3;
105;82;2;1;
107;83;4;2;
107;84;3;5;
108;85;4;7;
109;86;4;4;
111;87;4;4;
112;88;2;4;
112;89;4;4;
112;90;4;5;
114;91;3;2;
114;92;5;8;
116;93;3;10;
