0;1;2;3;4
2;1;2;2;
3;2;4;6;
4;3;3;8;
4;4;1;10;
5;5;3;3;
6;6;2;9;
8;7;1;5;
10;8;5;4;
10;9;2;10;
17;10;1;3;
18;11;3;4;
20;12;3;7;
22;13;3;4;
22;14;4;3;
24;15;2;7;
24;16;4;10;
25;17;2;3;
26;18;4;4;
30;19;5;7;
32;20;1;6;
34;21;1;8;
37;22;5;8;
38;23;1;8;
38;24;4;10;
40;25;3;9;
43;26;4;5;
43;27;5;5;
47;28;1;7;
47;29;3;4;
51;30;5;7;
51;31;1;5;
53;32;5;8;
54;33;5;1;
55;34;2;4;
58;35;3;9;
58;36;5;9;
59;37;5;10;
61;38;3;2;
64;39;4;6;
67;40;1;2;
70;41;4;4;
74;42;3;10;
76;43;5;5;
77;44;1;3;
81;45;2;6;
83;46;1;10;
84;47;2;6;
85;48;1;6;
85;49;1;8;
86;50;4;1;
96;51;2;5;
97;52;2;5;
98;53;2;7;
103;54;4;8;
103;55;5;3;
106;56;3;7;
108;57;4;4;
110;58;2;2;
112;59;1;10;
119;60;1;2;
