0;1;2;3;4
0;1;2;2;
2;2;2;7;
2;3;2;4;
4;4;3;6;
8;5;3;9;
10;6;3;4;
15;7;4;6;
15;8;3;2;
16;9;2;1;
16;10;4;10;
18;11;4;10;
18;12;1;10;
29;13;3;7;
32;14;3;10;
32;15;1;3;
33;16;3;2;
36;17;4;2;
39;18;1;3;
40;19;5;7;
45;20;5;9;
48;21;1;10;
52;22;5;7;
55;23;3;2;
56;24;2;4;
57;25;1;3;
60;26;4;8;
63;27;5;9;
63;28;5;5;
64;29;3;7;
71;30;4;2;
73;31;4;5;
76;32;2;8;
80;33;1;8;
84;34;5;6;
86;35;1;1;
86;36;5;1;
86;37;4;6;
87;38;3;3;
87;39;4;5;
89;40;5;5;
91;41;4;2;
93;42;3;2;
95;43;3;4;
96;44;2;4;
97;45;2;4;
101;46;5;4;
108;47;1;6;
108;48;2;1;
109;49;1;9;
110;50;4;5;
111;51;3;8;
111;52;4;8;
112;53;5;6;
115;54;1;3;
116;55;4;9;
116;56;4;7;
117;57;5;4;
117;58;2;1;
118;59;1;4;
119;60;1;4;
119;61;3;3;
