0;1;2;3;4
0;1;4;7;
4;2;2;4;
4;3;2;10;
8;4;3;2;
10;5;3;2;
11;6;1;4;
11;7;4;10;
11;8;5;6;
13;9;4;5;
15;10;2;4;
19;11;4;6;
19;12;2;1;
23;13;5;1;
24;14;1;5;
25;15;1;6;
25;16;5;4;
26;17;4;10;
26;18;2;2;
26;19;2;1;
27;20;1;1;
27;21;5;4;
27;22;2;9;
27;23;2;6;
30;24;4;9;
30;25;1;10;
33;26;5;9;
34;27;4;5;
34;28;5;4;
35;29;4;3;
41;30;2;3;
41;31;2;10;
46;32;3;1;
46;33;1;7;
48;34;3;5;
50;35;4;5;
52;36;4;5;
56;37;1;5;
59;38;5;7;
61;39;3;3;
61;40;4;9;
61;41;2;3;
67;42;1;9;
70;43;5;10;
71;44;4;10;
73;45;4;10;
74;46;2;2;
75;47;3;3;
76;48;3;4;
76;49;3;10;
78;50;2;8;
81;51;5;2;
84;52;1;7;
85;53;1;2;
85;54;2;7;
85;55;2;8;
86;56;5;9;
86;57;3;2;
90;58;1;10;
92;59;3;10;
95;60;4;10;
98;61;1;9;
101;62;3;5;
104;63;4;1;
107;64;5;6;
107;65;2;7;
107;66;5;3;
107;67;3;2;
110;68;2;9;
113;69;5;1;
113;70;4;5;
115;71;1;7;
115;72;3;1;
116;73;4;5;
119;74;1;2;
120;75;3;2;
120;76;1;1;
