0;1;2;3;4
6;1;2;3;
9;2;4;6;
9;3;2;7;
11;4;2;8;
14;5;5;9;
14;6;1;7;
17;7;4;7;
20;8;4;8;
24;9;2;8;
24;10;4;4;
26;11;4;7;
27;12;1;5;
27;13;3;5;
34;14;2;8;
38;15;4;1;
39;16;4;9;
39;17;5;4;
45;18;3;5;
48;19;3;2;
49;20;1;10;
54;21;2;9;
60;22;5;10;
63;23;4;5;
68;24;1;3;
71;25;1;9;
72;26;1;2;
73;27;4;7;
73;28;3;5;
74;29;5;2;
77;30;1;9;
77;31;2;4;
78;32;4;8;
80;33;5;8;
81;34;2;9;
83;35;4;3;
85;36;3;8;
85;37;2;1;
86;38;1;7;
86;39;3;7;
86;40;2;5;
88;41;4;9;
89;42;4;8;
90;43;5;8;
90;44;1;4;
90;45;5;8;
91;46;1;4;
93;47;4;10;
93;48;1;10;
94;49;4;1;
94;50;2;6;
95;51;3;3;
98;52;2;1;
100;53;2;7;
100;54;5;8;
103;55;5;1;
103;56;4;7;
106;57;2;3;
106;58;1;5;
106;59;3;4;
109;60;1;8;
110;61;2;9;
111;62;1;2;
112;63;4;4;
114;64;4;3;
115;65;4;3;
118;66;2;7;
118;67;1;5;
118;68;1;6;
119;69;4;6;
