0;1;2;3;4
0;1;3;5;
1;2;4;2;
1;3;4;4;
5;4;3;8;
5;5;5;8;
5;6;2;4;
7;7;5;1;
9;8;1;8;
11;9;5;2;
11;10;5;10;
12;11;5;7;
18;12;5;4;
21;13;1;5;
22;14;2;10;
23;15;5;1;
23;16;3;8;
28;17;1;1;
30;18;4;10;
33;19;4;5;
34;20;2;7;
35;21;2;8;
35;22;4;3;
38;23;1;2;
39;24;1;6;
41;25;5;8;
46;26;4;7;
48;27;5;5;
51;28;2;10;
59;29;4;6;
59;30;4;5;
60;31;2;7;
62;32;1;4;
64;33;2;3;
66;34;2;1;
69;35;4;6;
70;36;2;8;
71;37;2;2;
72;38;3;3;
73;39;3;8;
73;40;2;4;
74;41;2;5;
76;42;1;3;
77;43;5;4;
80;44;3;3;
80;45;3;2;
82;46;2;10;
84;47;2;7;
85;48;3;6;
87;49;3;8;
92;50;2;8;
93;51;4;7;
93;52;1;2;
94;53;4;10;
94;54;2;10;
94;55;1;2;
95;56;4;4;
96;57;3;4;
99;58;2;1;
102;59;5;9;
105;60;1;6;
106;61;3;9;
107;62;4;5;
108;63;4;1;
108;64;2;8;
108;65;2;10;
112;66;5;9;
113;67;5;4;
114;68;1;6;
114;69;1;3;
