0;1;2;3;4
2;1;3;5;
2;2;5;10;
4;3;2;1;
5;4;5;9;
7;5;5;5;
7;6;2;5;
8;7;5;8;
8;8;4;9;
9;9;1;10;
11;10;5;3;
11;11;1;8;
12;12;3;2;
14;13;2;6;
15;14;4;6;
17;15;2;2;
18;16;5;2;
18;17;4;6;
19;18;3;2;
21;19;3;2;
21;20;1;8;
22;21;4;8;
22;22;2;7;
23;23;5;1;
24;24;4;7;
26;25;5;9;
27;26;5;5;
28;27;3;9;
29;28;2;6;
33;29;3;1;
33;30;2;3;
33;31;4;9;
35;32;4;9;
35;33;3;2;
38;34;2;9;
41;35;2;2;
44;36;4;1;
45;37;1;1;
47;38;1;5;
47;39;2;2;
47;40;3;8;
49;41;4;1;
50;42;1;7;
52;43;3;4;
55;44;1;10;
56;45;1;1;
60;46;1;2;
62;47;5;1;
63;48;1;5;
63;49;1;7;
63;50;5;4;
67;51;4;1;
70;52;4;1;
70;53;3;1;
71;54;1;6;
72;55;5;3;
73;56;1;10;
73;57;5;3;
74;58;2;3;
76;59;2;9;
76;60;1;4;
76;61;5;7;
76;62;3;8;
80;63;4;4;
81;64;3;5;
82;65;2;6;
86;66;3;4;
86;67;4;4;
89;68;4;5;
89;69;4;4;
92;70;1;2;
92;71;3;4;
93;72;3;6;
95;73;3;5;
98;74;2;10;
99;75;1;4;
100;76;3;8;
101;77;5;1;
101;78;4;7;
103;79;3;3;
103;80;1;4;
103;81;1;6;
106;82;3;6;
106;83;3;10;
108;84;5;4;
110;85;3;10;
112;86;2;4;
114;87;3;10;
115;88;5;4;
115;89;1;1;
120;90;5;8;
