0;1;2;3;4
0;1;2;5;
0;2;2;7;
1;3;2;4;
1;4;1;4;
3;5;3;5;
3;6;3;5;
4;7;1;9;
5;8;4;5;
5;9;3;5;
6;10;5;9;
6;11;1;4;
7;12;1;5;
10;13;5;10;
12;14;2;3;
13;15;3;1;
14;16;4;1;
14;17;5;10;
15;18;5;2;
21;19;4;9;
23;20;5;8;
26;21;1;1;
27;22;5;10;
28;23;3;2;
30;24;1;4;
31;25;5;1;
31;26;4;4;
31;27;2;6;
33;28;1;9;
36;29;5;6;
36;30;5;8;
39;31;4;10;
39;32;5;2;
39;33;2;6;
42;34;3;10;
42;35;5;4;
43;36;4;10;
43;37;3;10;
44;38;2;3;
45;39;4;8;
45;40;3;5;
45;41;3;9;
46;42;1;6;
46;43;3;7;
53;44;2;6;
56;45;3;8;
62;46;3;8;
62;47;3;1;
63;48;3;1;
65;49;5;1;
66;50;1;3;
67;51;5;1;
69;52;1;6;
73;53;5;8;
73;54;3;6;
73;55;2;9;
77;56;1;9;
78;57;2;6;
84;58;3;7;
86;59;3;7;
86;60;1;7;
86;61;3;3;
87;62;1;7;
88;63;5;9;
88;64;5;4;
88;65;2;5;
89;66;1;7;
89;67;5;3;
92;68;1;10;
99;69;5;8;
102;70;5;4;
107;71;4;7;
107;72;2;7;
108;73;3;3;
108;74;3;9;
111;75;3;2;
114;76;1;10;
117;77;5;7;
117;78;2;5;
118;79;1;8;
120;80;2;3;
