0;1;2;3;4
0;1;3;6;
0;2;3;5;
1;3;5;4;
2;4;4;1;
2;5;2;1;
4;6;4;3;
4;7;2;5;
6;8;1;7;
6;9;3;4;
11;10;2;9;
11;11;1;6;
13;12;1;4;
14;13;5;4;
14;14;5;9;
15;15;4;10;
15;16;3;2;
17;17;4;7;
19;18;2;5;
20;19;2;3;
20;20;5;9;
21;21;3;10;
22;22;2;4;
23;23;4;9;
23;24;1;3;
25;25;2;9;
25;26;1;6;
26;27;5;2;
27;28;1;4;
28;29;4;1;
29;30;2;2;
30;31;3;8;
31;32;4;5;
31;33;2;4;
32;34;4;6;
33;35;1;9;
39;36;5;10;
40;37;3;6;
41;38;5;8;
42;39;1;7;
42;40;2;7;
43;41;2;2;
44;42;5;8;
45;43;4;7;
46;44;5;3;
47;45;4;9;
47;46;1;3;
50;47;1;6;
50;48;2;2;
51;49;5;7;
53;50;5;4;
58;51;5;1;
59;52;2;2;
59;53;3;4;
60;54;4;2;
63;55;5;9;
70;56;3;3;
70;57;1;5;
70;58;4;10;
75;59;4;7;
79;60;3;5;
84;61;5;3;
84;62;2;9;
84;63;2;7;
85;64;2;2;
85;65;1;1;
88;66;2;5;
88;67;3;1;
88;68;3;8;
92;69;4;5;
92;70;3;6;
93;71;4;3;
94;72;3;5;
94;73;1;2;
94;74;1;9;
96;75;2;3;
96;76;5;5;
96;77;2;3;
97;78;3;5;
100;79;5;7;
100;80;2;2;
101;81;2;1;
104;82;5;4;
105;83;5;8;
105;84;2;2;
106;85;1;5;
107;86;5;4;
108;87;4;8;
108;88;1;3;
109;89;3;3;
110;90;4;5;
112;91;2;2;
112;92;3;10;
115;93;3;6;
116;94;4;4;
117;95;3;3;
117;96;4;1;
117;97;1;10;
120;98;5;4;
