0;1;2;3;4
3;1;5;9;
5;2;4;10;
9;3;3;2;
10;4;5;2;
10;5;3;4;
11;6;4;10;
14;7;1;9;
14;8;4;8;
21;9;5;6;
23;10;5;8;
23;11;3;10;
23;12;2;9;
30;13;4;4;
31;14;3;10;
31;15;5;5;
35;16;2;3;
37;17;3;8;
37;18;3;10;
38;19;4;3;
44;20;3;4;
45;21;1;6;
49;22;2;10;
54;23;5;8;
55;24;5;5;
57;25;4;8;
58;26;1;3;
59;27;1;3;
60;28;2;9;
62;29;1;4;
71;30;1;3;
73;31;4;2;
73;32;5;10;
77;33;4;5;
77;34;4;2;
78;35;1;2;
78;36;3;3;
80;37;1;6;
80;38;4;1;
83;39;2;7;
83;40;5;10;
83;41;4;6;
84;42;2;3;
85;43;5;7;
86;44;1;4;
86;45;1;4;
90;46;5;5;
91;47;5;1;
93;48;3;6;
93;49;1;10;
97;50;5;1;
101;51;1;1;
101;52;1;1;
109;53;2;3;
109;54;2;1;
112;55;2;7;
118;56;3;1;
