0;1;2;3;4
0;1;1;3;
4;2;2;10;
5;3;3;1;
6;4;1;1;
7;5;4;1;
9;6;5;1;
9;7;4;8;
10;8;5;4;
12;9;4;10;
15;10;3;6;
20;11;1;5;
22;12;5;8;
23;13;2;2;
24;14;3;7;
27;15;3;5;
31;16;2;7;
34;17;2;5;
35;18;3;2;
36;19;2;10;
39;20;4;5;
46;21;1;5;
56;22;5;9;
57;23;2;3;
58;24;4;3;
58;25;2;1;
59;26;5;4;
60;27;4;5;
61;28;5;4;
61;29;1;5;
62;30;1;2;
63;31;1;9;
66;32;4;2;
67;33;2;8;
68;34;3;9;
68;35;5;9;
71;36;2;1;
73;37;2;6;
75;38;1;3;
79;39;5;7;
81;40;2;7;
81;41;3;8;
85;42;4;1;
87;43;2;4;
87;44;2;9;
89;45;1;2;
90;46;5;5;
92;47;5;4;
93;48;1;8;
93;49;4;8;
94;50;5;9;
97;51;5;2;
98;52;5;8;
98;53;4;2;
99;54;1;2;
100;55;1;9;
103;56;5;2;
104;57;4;4;
107;58;5;1;
109;59;1;7;
110;60;4;2;
110;61;3;5;
113;62;2;3;
113;63;4;6;
114;64;3;4;
114;65;1;7;
114;66;4;10;
114;67;4;2;
117;68;4;2;
118;69;1;7;
118;70;1;2;
119;71;1;2;
119;72;4;8;
120;73;3;6;
