0;1;2;3;4
1;1;5;10;
1;2;2;4;
2;3;1;10;
4;4;5;7;
4;5;5;1;
5;6;2;2;
7;7;3;9;
7;8;2;6;
10;9;5;3;
10;10;2;9;
12;11;2;6;
12;12;4;1;
17;13;2;8;
19;14;5;8;
19;15;4;2;
20;16;5;5;
20;17;4;7;
20;18;1;2;
21;19;2;6;
22;20;3;8;
26;21;4;9;
28;22;3;5;
29;23;2;9;
30;24;2;7;
31;25;2;3;
33;26;1;8;
33;27;2;2;
35;28;3;6;
36;29;2;2;
37;30;2;9;
37;31;1;8;
39;32;4;5;
39;33;3;4;
47;34;2;3;
47;35;2;8;
49;36;4;8;
50;37;5;5;
53;38;1;9;
53;39;5;5;
57;40;4;1;
57;41;2;9;
58;42;5;1;
60;43;2;6;
60;44;3;6;
63;45;5;10;
65;46;3;4;
67;47;2;3;
67;48;5;1;
68;49;5;5;
68;50;4;8;
70;51;3;1;
70;52;1;10;
71;53;5;1;
74;54;1;2;
75;55;5;7;
79;56;2;3;
82;57;3;8;
86;58;3;5;
87;59;5;10;
88;60;1;1;
89;61;5;10;
91;62;2;7;
92;63;5;9;
93;64;2;9;
96;65;5;10;
97;66;5;1;
98;67;4;4;
99;68;4;1;
100;69;2;1;
100;70;3;2;
100;71;1;4;
101;72;5;1;
102;73;1;1;
103;74;4;9;
103;75;1;9;
104;76;5;10;
105;77;5;4;
106;78;3;4;
107;79;1;10;
107;80;3;1;
108;81;5;4;
109;82;3;4;
109;83;1;2;
109;84;1;10;
110;85;2;2;
114;86;5;1;
114;87;3;1;
115;88;3;8;
116;89;1;6;
117;90;5;3;
120;91;1;6;
