0;1;2;3;4
0;1;1;6;
0;2;5;9;
1;3;4;6;
2;4;3;2;
5;5;3;3;
7;6;5;4;
10;7;1;3;
11;8;5;1;
17;9;5;6;
19;10;1;7;
20;11;2;5;
20;12;1;3;
23;13;4;8;
24;14;5;6;
24;15;3;7;
26;16;1;5;
31;17;2;1;
33;18;4;5;
34;19;1;9;
34;20;3;7;
35;21;5;2;
38;22;2;3;
42;23;1;9;
42;24;3;8;
44;25;5;6;
44;26;1;8;
44;27;4;7;
44;28;1;4;
44;29;5;1;
46;30;4;1;
46;31;1;7;
47;32;2;5;
52;33;3;5;
53;34;2;7;
62;35;2;4;
63;36;1;8;
64;37;4;3;
64;38;4;10;
66;39;5;3;
69;40;4;7;
71;41;2;2;
71;42;2;7;
72;43;5;5;
73;44;3;7;
73;45;2;8;
74;46;2;4;
75;47;1;7;
77;48;4;7;
78;49;2;2;
79;50;1;5;
85;51;5;5;
88;52;1;1;
93;53;5;6;
93;54;5;9;
93;55;3;5;
94;56;5;3;
94;57;1;10;
95;58;5;9;
101;59;1;8;
104;60;5;8;
105;61;4;2;
106;62;3;1;
111;63;5;5;
113;64;5;1;
118;65;5;7;
118;66;3;4;
119;67;4;7;
119;68;4;8;
