0;1;2;3;4
0;1;1;4;
0;2;1;6;
2;3;3;7;
3;4;1;4;
5;5;2;9;
5;6;5;1;
7;7;5;9;
7;8;2;7;
13;9;4;6;
14;10;3;8;
14;11;1;9;
18;12;5;8;
20;13;4;2;
21;14;5;7;
22;15;5;6;
23;16;5;6;
24;17;2;1;
25;18;1;4;
27;19;2;1;
30;20;4;7;
31;21;2;10;
36;22;5;6;
36;23;4;5;
38;24;5;8;
39;25;2;4;
40;26;3;8;
50;27;3;9;
51;28;1;7;
52;29;2;9;
54;30;3;1;
55;31;5;10;
58;32;2;10;
60;33;1;9;
60;34;4;10;
62;35;4;4;
62;36;4;6;
63;37;1;7;
64;38;1;7;
65;39;2;3;
70;40;3;3;
71;41;3;1;
73;42;5;2;
77;43;2;2;
78;44;1;6;
78;45;3;6;
85;46;1;1;
87;47;1;3;
90;48;1;7;
92;49;3;5;
95;50;5;4;
95;51;4;9;
96;52;3;10;
97;53;2;5;
97;54;2;10;
99;55;5;4;
99;56;4;10;
103;57;2;8;
110;58;5;6;
110;59;5;5;
110;60;5;4;
111;61;1;2;
115;62;5;2;
116;63;5;6;
117;64;1;10;
118;65;4;1;
118;66;5;10;
120;67;3;6;
