0;1;2;3;4
2;1;1;2;
4;2;5;6;
6;3;1;4;
11;4;5;8;
13;5;2;10;
14;6;4;1;
14;7;5;2;
21;8;1;1;
24;9;1;3;
31;10;1;1;
35;11;5;3;
35;12;3;5;
37;13;5;1;
38;14;5;9;
38;15;5;10;
39;16;2;4;
42;17;4;1;
44;18;4;3;
45;19;5;5;
46;20;5;6;
46;21;3;1;
56;22;3;2;
67;23;2;5;
70;24;1;3;
72;25;1;2;
76;26;1;3;
76;27;1;2;
79;28;1;4;
80;29;4;10;
82;30;1;5;
85;31;3;2;
85;32;2;7;
89;33;2;3;
89;34;4;6;
90;35;2;3;
91;36;2;5;
95;37;3;2;
96;38;5;1;
97;39;2;6;
100;40;5;6;
100;41;3;10;
108;42;5;9;
112;43;1;4;
113;44;1;2;
116;45;3;4;
117;46;2;1;
118;47;3;1;
119;48;3;6;
