0;1;2;3;4
0;1;2;5;
4;2;4;2;
4;3;2;3;
8;4;1;8;
9;5;1;10;
18;6;2;8;
19;7;5;5;
23;8;2;3;
23;9;3;7;
25;10;1;5;
26;11;4;6;
27;12;3;4;
27;13;3;5;
27;14;4;4;
30;15;5;3;
30;16;5;7;
32;17;4;8;
33;18;3;4;
33;19;3;5;
34;20;2;8;
37;21;3;2;
38;22;1;8;
41;23;2;10;
43;24;1;1;
45;25;5;3;
46;26;1;6;
46;27;2;3;
48;28;1;6;
50;29;3;9;
52;30;5;9;
55;31;4;7;
56;32;3;3;
56;33;2;4;
59;34;3;1;
62;35;4;9;
63;36;3;9;
64;37;2;4;
67;38;2;8;
68;39;5;1;
70;40;3;10;
73;41;1;8;
74;42;1;10;
76;43;4;4;
88;44;2;6;
94;45;3;7;
97;46;3;9;
99;47;1;8;
105;48;5;2;
106;49;1;10;
111;50;5;6;
112;51;5;3;
113;52;5;8;
113;53;3;5;
114;54;4;7;
119;55;3;10;
120;56;4;3;
