0;1;2;3;4
0;1;2;8;
8;2;4;8;
11;3;1;9;
18;4;2;3;
19;5;4;3;
22;6;2;7;
24;7;3;8;
28;8;5;3;
29;9;2;7;
32;10;4;10;
34;11;3;5;
35;12;3;3;
37;13;4;8;
39;14;5;10;
41;15;4;5;
43;16;1;3;
45;17;4;6;
48;18;4;1;
49;19;1;5;
54;20;3;8;
55;21;4;3;
59;22;1;5;
63;23;5;6;
64;24;5;3;
65;25;2;9;
66;26;3;1;
67;27;3;7;
69;28;3;7;
71;29;4;5;
71;30;2;8;
74;31;2;3;
80;32;1;8;
80;33;3;1;
83;34;1;6;
84;35;4;4;
85;36;5;4;
90;37;4;7;
92;38;4;8;
93;39;2;6;
94;40;1;7;
95;41;5;7;
95;42;1;8;
98;43;1;10;
106;44;4;7;
108;45;2;4;
109;46;1;3;
110;47;1;1;
112;48;3;3;
114;49;5;6;
114;50;5;6;
118;51;1;7;
