0;1;2;3;4
0;1;1;5;
1;2;3;9;
1;3;4;1;
4;4;3;2;
6;5;3;9;
7;6;5;10;
8;7;1;2;
9;8;3;8;
11;9;2;3;
13;10;2;5;
16;11;4;9;
22;12;3;9;
22;13;3;1;
27;14;5;1;
27;15;2;7;
27;16;1;9;
32;17;2;2;
34;18;2;4;
36;19;4;6;
36;20;1;10;
39;21;5;6;
42;22;1;6;
42;23;1;5;
44;24;3;4;
52;25;4;8;
53;26;5;7;
54;27;4;3;
55;28;5;4;
55;29;3;1;
56;30;3;7;
56;31;5;4;
56;32;2;3;
56;33;5;7;
58;34;5;2;
61;35;3;10;
63;36;1;3;
65;37;4;1;
66;38;1;9;
69;39;5;10;
75;40;3;2;
76;41;2;10;
83;42;4;9;
84;43;3;7;
84;44;4;8;
84;45;4;1;
85;46;1;1;
86;47;5;4;
87;48;1;10;
88;49;1;3;
89;50;4;3;
90;51;3;10;
90;52;3;7;
90;53;4;8;
91;54;5;8;
92;55;5;1;
96;56;4;2;
96;57;4;9;
97;58;4;4;
97;59;2;2;
99;60;3;2;
99;61;3;6;
101;62;5;1;
102;63;5;4;
102;64;4;3;
103;65;1;6;
105;66;4;3;
109;67;2;5;
111;68;4;9;
112;69;1;7;
112;70;2;9;
113;71;1;2;
115;72;4;1;
115;73;5;4;
117;74;3;10;
118;75;1;2;
