0;1;2;3;4
0;1;2;4;
1;2;5;10;
2;3;3;10;
5;4;1;2;
5;5;2;7;
7;6;1;9;
7;7;4;5;
11;8;5;10;
15;9;2;1;
16;10;4;10;
17;11;3;2;
18;12;3;8;
19;13;3;10;
19;14;4;5;
20;15;1;10;
22;16;3;3;
25;17;1;1;
26;18;4;1;
26;19;5;2;
26;20;2;5;
27;21;5;10;
28;22;3;2;
28;23;4;8;
29;24;3;6;
29;25;5;8;
29;26;4;6;
42;27;4;5;
43;28;5;7;
58;29;3;8;
59;30;1;6;
62;31;4;8;
64;32;5;6;
68;33;2;9;
69;34;4;8;
70;35;4;1;
74;36;4;8;
75;37;3;4;
78;38;5;7;
81;39;2;8;
84;40;4;4;
85;41;3;6;
86;42;2;2;
89;43;4;1;
91;44;2;8;
94;45;2;6;
94;46;3;7;
99;47;3;7;
99;48;4;3;
102;49;2;7;
104;50;4;1;
108;51;2;7;
111;52;4;8;
111;53;4;6;
119;54;1;10;
119;55;2;6;
120;56;5;10;
120;57;5;6;
