0;1;2;3;4
0;1;4;2;
0;2;3;5;
2;3;2;4;
3;4;1;6;
5;5;4;3;
6;6;4;2;
8;7;4;9;
8;8;4;3;
11;9;5;5;
14;10;3;7;
17;11;3;1;
17;12;1;3;
17;13;4;4;
18;14;1;10;
20;15;5;6;
21;16;4;8;
22;17;1;8;
23;18;5;4;
25;19;2;1;
28;20;3;8;
28;21;3;2;
28;22;2;10;
29;23;2;1;
30;24;3;10;
31;25;3;8;
31;26;2;10;
32;27;5;6;
33;28;2;1;
35;29;4;7;
35;30;4;3;
38;31;1;5;
38;32;4;9;
38;33;1;1;
39;34;5;7;
39;35;1;3;
41;36;5;2;
41;37;5;8;
43;38;2;6;
46;39;1;4;
46;40;5;3;
48;41;4;2;
48;42;2;1;
48;43;2;7;
51;44;4;8;
53;45;2;9;
57;46;4;8;
57;47;1;9;
57;48;2;6;
59;49;4;1;
59;50;2;7;
61;51;4;7;
63;52;3;1;
66;53;4;10;
66;54;2;10;
67;55;5;7;
68;56;4;7;
68;57;3;1;
68;58;4;4;
69;59;5;4;
70;60;2;8;
72;61;5;2;
73;62;5;9;
75;63;4;1;
75;64;1;10;
77;65;5;2;
78;66;3;6;
82;67;2;7;
85;68;4;8;
86;69;1;5;
87;70;2;4;
88;71;5;9;
90;72;2;7;
90;73;1;6;
95;74;4;8;
96;75;4;4;
96;76;2;8;
98;77;3;2;
99;78;5;10;
99;79;1;5;
102;80;5;9;
103;81;4;5;
104;82;4;4;
105;83;3;1;
107;84;5;5;
107;85;3;10;
107;86;5;7;
108;87;3;5;
109;88;5;8;
110;89;5;2;
110;90;5;3;
113;91;3;6;
116;92;5;9;
117;93;1;2;
118;94;5;4;
118;95;4;7;
119;96;2;10;
119;97;1;1;
120;98;4;10;
120;99;2;7;
