0;1;2;3;4
6;1;5;7;
8;2;1;10;
10;3;1;2;
12;4;1;3;
14;5;3;10;
14;6;1;10;
16;7;1;4;
16;8;3;3;
17;9;5;2;
18;10;2;6;
19;11;5;6;
21;12;1;5;
21;13;3;8;
21;14;2;3;
22;15;2;1;
25;16;4;1;
26;17;2;4;
27;18;5;6;
28;19;4;8;
31;20;3;3;
32;21;3;3;
33;22;3;8;
34;23;1;2;
36;24;1;7;
38;25;3;10;
40;26;3;2;
43;27;3;5;
43;28;2;9;
47;29;4;1;
48;30;5;6;
53;31;5;5;
53;32;3;9;
54;33;2;7;
56;34;4;4;
57;35;5;8;
58;36;5;9;
59;37;2;8;
60;38;5;4;
62;39;3;9;
63;40;3;1;
65;41;4;5;
65;42;3;8;
65;43;5;9;
70;44;4;3;
70;45;3;5;
71;46;4;8;
73;47;4;5;
75;48;4;4;
76;49;4;10;
78;50;4;1;
78;51;4;3;
79;52;4;2;
80;53;3;4;
80;54;1;7;
80;55;5;6;
82;56;4;8;
84;57;2;3;
89;58;5;2;
90;59;4;4;
92;60;4;6;
92;61;4;2;
94;62;1;7;
95;63;1;2;
96;64;5;8;
98;65;1;8;
98;66;3;4;
100;67;1;4;
100;68;5;4;
101;69;3;2;
105;70;5;1;
105;71;2;2;
106;72;5;6;
107;73;1;8;
110;74;4;8;
112;75;5;8;
113;76;2;9;
118;77;4;9;
119;78;3;6;
119;79;4;3;
119;80;2;8;
120;81;5;9;
120;82;3;6;
