0;1;2;3;4
0;1;5;5;
1;2;4;9;
3;3;3;5;
4;4;2;9;
5;5;4;3;
12;6;2;5;
13;7;3;2;
16;8;3;4;
22;9;3;7;
22;10;1;7;
24;11;1;8;
24;12;2;4;
24;13;4;7;
29;14;3;10;
37;15;2;4;
40;16;3;3;
42;17;1;8;
44;18;2;8;
47;19;4;1;
48;20;1;2;
52;21;1;9;
54;22;3;9;
57;23;1;6;
57;24;5;10;
58;25;5;6;
64;26;3;1;
66;27;1;8;
67;28;1;9;
68;29;3;3;
72;30;3;10;
74;31;1;2;
76;32;4;3;
76;33;5;8;
76;34;3;6;
77;35;2;5;
79;36;5;3;
85;37;1;5;
87;38;5;2;
88;39;5;9;
98;40;4;6;
101;41;1;7;
101;42;3;10;
104;43;5;8;
105;44;5;5;
107;45;2;9;
111;46;3;9;
114;47;5;2;
115;48;2;3;
