0;1;2;3;4
2;1;4;1;
3;2;1;6;
3;3;1;3;
6;4;5;3;
8;5;3;8;
9;6;1;4;
10;7;2;5;
12;8;1;7;
14;9;1;4;
15;10;1;8;
16;11;5;8;
16;12;5;2;
19;13;1;7;
20;14;2;1;
21;15;3;4;
24;16;5;5;
28;17;2;7;
28;18;1;7;
30;19;2;2;
31;20;4;2;
34;21;5;9;
40;22;3;5;
41;23;2;3;
43;24;3;9;
45;25;2;9;
45;26;2;6;
48;27;2;8;
49;28;3;10;
50;29;3;1;
55;30;2;3;
56;31;3;2;
56;32;2;6;
57;33;1;9;
57;34;4;5;
60;35;2;8;
66;36;3;7;
73;37;5;7;
74;38;2;7;
74;39;3;2;
74;40;5;6;
77;41;2;7;
78;42;1;5;
78;43;2;5;
79;44;2;10;
83;45;3;8;
84;46;3;8;
85;47;2;3;
85;48;3;10;
86;49;5;2;
86;50;2;9;
88;51;5;8;
88;52;5;8;
90;53;4;7;
91;54;5;9;
102;55;2;3;
103;56;3;2;
103;57;3;1;
105;58;3;7;
105;59;1;2;
108;60;5;9;
108;61;5;3;
109;62;4;7;
112;63;1;1;
113;64;3;1;
113;65;4;9;
114;66;1;1;
116;67;2;7;
