0;1;2;3;4
0;1;4;4;
0;2;1;10;
4;3;3;9;
5;4;3;9;
5;5;3;2;
7;6;3;5;
9;7;4;2;
9;8;3;6;
12;9;3;4;
12;10;3;3;
14;11;3;7;
15;12;5;6;
17;13;2;6;
22;14;1;3;
23;15;3;6;
23;16;3;1;
23;17;1;4;
28;18;2;7;
28;19;4;7;
28;20;3;3;
29;21;2;4;
31;22;4;4;
32;23;3;2;
39;24;3;7;
39;25;4;8;
41;26;2;5;
42;27;4;6;
46;28;2;6;
48;29;5;4;
50;30;2;7;
51;31;3;10;
51;32;2;6;
52;33;4;9;
54;34;4;4;
55;35;2;4;
55;36;1;8;
56;37;3;9;
59;38;3;9;
59;39;4;4;
59;40;3;2;
61;41;2;5;
62;42;3;6;
64;43;4;7;
69;44;4;8;
70;45;1;8;
70;46;1;8;
72;47;1;9;
72;48;3;4;
73;49;4;3;
75;50;5;1;
82;51;4;9;
86;52;1;1;
87;53;1;3;
88;54;2;10;
89;55;4;1;
89;56;3;3;
94;57;3;8;
97;58;1;2;
99;59;2;8;
101;60;5;7;
101;61;2;9;
101;62;4;8;
102;63;3;8;
103;64;4;5;
103;65;5;5;
103;66;2;10;
109;67;3;6;
110;68;3;4;
111;69;2;4;
113;70;5;4;
115;71;1;1;
116;72;1;7;
116;73;3;5;
116;74;1;7;
120;75;3;2;
120;76;3;10;
