0;1;2;3;4
4;1;2;4;
5;2;4;7;
6;3;1;7;
7;4;2;5;
8;5;4;5;
9;6;1;1;
10;7;2;3;
10;8;5;1;
16;9;3;9;
17;10;4;9;
20;11;2;8;
26;12;4;4;
26;13;3;6;
27;14;1;8;
27;15;5;7;
30;16;5;6;
31;17;4;1;
31;18;5;2;
33;19;1;9;
33;20;1;5;
34;21;3;3;
38;22;1;10;
39;23;5;6;
40;24;3;5;
41;25;5;4;
47;26;3;6;
49;27;1;9;
49;28;2;2;
51;29;2;2;
52;30;2;4;
53;31;4;5;
60;32;1;8;
60;33;1;1;
62;34;3;5;
63;35;4;10;
65;36;4;6;
65;37;4;8;
66;38;1;7;
68;39;2;4;
74;40;1;10;
75;41;4;10;
75;42;1;2;
75;43;4;8;
76;44;3;3;
78;45;5;8;
80;46;1;4;
81;47;3;1;
81;48;1;9;
82;49;3;8;
83;50;1;2;
84;51;4;10;
86;52;2;1;
86;53;2;5;
88;54;5;2;
90;55;1;5;
90;56;2;9;
92;57;2;7;
94;58;3;7;
94;59;2;3;
95;60;1;10;
96;61;2;3;
99;62;3;2;
108;63;3;3;
109;64;2;8;
112;65;3;5;
120;66;1;3;
