0;1;2;3;4
2;1;4;5;
6;2;4;3;
8;3;1;7;
11;4;3;1;
12;5;5;1;
12;6;2;10;
12;7;3;10;
12;8;4;3;
13;9;2;5;
15;10;3;6;
17;11;1;1;
21;12;2;1;
22;13;4;10;
24;14;2;5;
28;15;5;2;
28;16;3;7;
31;17;3;9;
39;18;4;5;
45;19;2;8;
48;20;4;5;
50;21;1;7;
56;22;4;8;
57;23;1;7;
58;24;3;6;
58;25;2;9;
60;26;1;7;
60;27;3;2;
62;28;4;5;
63;29;3;8;
65;30;4;3;
68;31;1;8;
70;32;2;3;
73;33;5;1;
81;34;2;3;
82;35;3;4;
82;36;1;1;
88;37;1;5;
88;38;1;4;
89;39;2;7;
91;40;3;10;
93;41;1;6;
93;42;5;2;
97;43;3;5;
99;44;4;10;
100;45;4;4;
105;46;5;5;
108;47;1;10;
110;48;2;3;
112;49;1;9;
112;50;2;9;
113;51;4;4;
113;52;3;3;
