0;1;2;3;4
7;1;4;6;
8;2;4;2;
8;3;1;4;
10;4;5;7;
14;5;4;4;
17;6;4;2;
17;7;1;6;
18;8;5;8;
18;9;2;9;
21;10;2;5;
21;11;2;4;
21;12;5;3;
22;13;1;10;
23;14;2;9;
25;15;3;7;
25;16;4;10;
25;17;5;8;
26;18;5;2;
30;19;1;2;
30;20;1;2;
31;21;1;10;
33;22;1;8;
33;23;5;4;
34;24;1;7;
36;25;3;9;
37;26;4;5;
40;27;4;5;
41;28;3;4;
42;29;5;7;
43;30;5;5;
43;31;5;8;
43;32;5;2;
44;33;3;6;
46;34;1;6;
47;35;1;9;
49;36;5;4;
50;37;2;10;
51;38;4;10;
51;39;1;8;
52;40;3;5;
53;41;2;6;
54;42;1;7;
55;43;2;9;
56;44;3;6;
56;45;1;9;
57;46;1;2;
58;47;1;6;
59;48;4;9;
60;49;1;8;
63;50;4;10;
64;51;5;5;
66;52;2;5;
66;53;5;1;
67;54;3;10;
69;55;5;2;
69;56;5;3;
72;57;1;1;
73;58;3;10;
73;59;3;10;
74;60;5;2;
74;61;4;9;
75;62;1;7;
76;63;2;9;
77;64;5;6;
77;65;2;10;
77;66;3;7;
80;67;4;4;
81;68;1;2;
81;69;1;4;
81;70;1;2;
83;71;4;8;
84;72;4;7;
86;73;5;5;
88;74;3;7;
91;75;1;3;
92;76;1;2;
94;77;4;3;
96;78;1;2;
96;79;3;10;
96;80;1;9;
98;81;3;6;
100;82;4;7;
101;83;1;2;
102;84;5;10;
103;85;1;3;
105;86;3;6;
108;87;5;6;
108;88;1;8;
108;89;4;10;
109;90;4;4;
109;91;3;1;
111;92;5;3;
111;93;1;2;
112;94;2;1;
114;95;4;4;
116;96;3;3;
118;97;2;9;
118;98;1;10;
119;99;1;4;
