0;1;2;3;4
1;1;3;9;
5;2;4;9;
6;3;3;4;
7;4;5;7;
8;5;1;4;
9;6;2;1;
11;7;3;8;
16;8;3;7;
17;9;3;1;
18;10;1;8;
19;11;5;6;
20;12;2;3;
20;13;5;10;
29;14;2;4;
31;15;5;4;
31;16;5;2;
34;17;3;9;
37;18;4;10;
39;19;3;4;
40;20;1;10;
42;21;3;10;
43;22;1;7;
44;23;3;7;
44;24;3;2;
48;25;4;6;
51;26;2;1;
51;27;1;9;
51;28;5;5;
54;29;2;7;
55;30;4;9;
57;31;3;5;
60;32;5;5;
64;33;2;4;
70;34;1;2;
70;35;3;9;
74;36;5;8;
80;37;1;8;
84;38;2;10;
87;39;1;4;
89;40;1;2;
89;41;2;4;
90;42;5;8;
91;43;5;10;
93;44;2;5;
95;45;5;6;
96;46;3;8;
98;47;5;8;
99;48;3;10;
99;49;3;10;
99;50;3;8;
101;51;3;10;
105;52;4;4;
107;53;1;6;
113;54;3;3;
116;55;4;8;
