0;1;2;3;4
2;1;2;9;
4;2;5;10;
5;3;3;4;
6;4;5;3;
8;5;3;3;
12;6;5;5;
12;7;5;4;
14;8;1;9;
15;9;4;4;
17;10;1;8;
20;11;3;5;
21;12;1;9;
22;13;3;4;
22;14;1;3;
24;15;4;10;
24;16;1;9;
25;17;3;7;
25;18;5;5;
27;19;4;6;
28;20;2;5;
28;21;2;6;
28;22;2;8;
29;23;1;8;
30;24;1;8;
30;25;4;9;
32;26;4;1;
33;27;5;10;
34;28;1;9;
34;29;2;7;
35;30;3;5;
36;31;1;1;
39;32;2;8;
40;33;5;6;
40;34;2;9;
41;35;4;5;
41;36;1;2;
42;37;3;2;
44;38;2;10;
46;39;2;3;
48;40;3;1;
51;41;4;10;
51;42;5;9;
52;43;5;3;
54;44;3;9;
56;45;3;7;
57;46;3;3;
58;47;5;9;
60;48;3;8;
60;49;2;10;
63;50;4;7;
63;51;3;10;
65;52;1;9;
66;53;2;9;
70;54;2;9;
75;55;3;8;
76;56;1;8;
76;57;1;4;
76;58;3;3;
79;59;3;3;
79;60;4;2;
81;61;3;4;
82;62;4;4;
87;63;1;6;
93;64;2;1;
94;65;4;2;
96;66;3;3;
96;67;2;6;
102;68;3;6;
102;69;3;3;
105;70;1;1;
106;71;5;2;
106;72;1;8;
107;73;5;8;
108;74;2;1;
108;75;5;2;
108;76;3;1;
109;77;1;4;
109;78;2;9;
110;79;5;7;
114;80;3;7;
114;81;2;6;
115;82;1;7;
116;83;1;6;
116;84;4;9;
117;85;1;8;
119;86;1;3;
120;87;2;8;
120;88;3;6;
