0;1;2;3;4
0;1;2;4;
3;2;3;3;
5;3;4;10;
6;4;4;2;
15;5;2;9;
18;6;1;10;
19;7;1;9;
21;8;4;1;
22;9;4;10;
22;10;2;8;
22;11;4;2;
22;12;2;3;
27;13;5;2;
27;14;2;2;
28;15;3;3;
28;16;4;8;
28;17;3;3;
29;18;5;1;
30;19;3;10;
33;20;5;4;
33;21;5;6;
36;22;3;5;
37;23;5;5;
38;24;3;5;
38;25;1;7;
39;26;4;7;
41;27;2;10;
42;28;5;3;
43;29;2;8;
44;30;1;6;
44;31;2;8;
44;32;4;3;
46;33;3;5;
47;34;2;5;
51;35;2;2;
56;36;5;6;
56;37;2;3;
57;38;3;4;
59;39;5;10;
61;40;1;5;
62;41;5;3;
62;42;3;2;
62;43;1;5;
65;44;3;8;
70;45;3;1;
71;46;4;1;
71;47;5;8;
73;48;1;9;
74;49;2;4;
74;50;5;8;
75;51;2;4;
76;52;1;3;
77;53;1;6;
77;54;3;5;
79;55;1;8;
79;56;1;7;
81;57;2;5;
81;58;3;6;
83;59;2;3;
84;60;5;6;
85;61;4;6;
86;62;5;9;
87;63;3;10;
87;64;4;5;
87;65;1;9;
88;66;5;8;
88;67;4;10;
90;68;1;7;
95;69;3;6;
98;70;3;9;
100;71;3;5;
104;72;4;10;
110;73;2;8;
110;74;3;6;
114;75;4;2;
116;76;2;5;
116;77;1;8;
119;78;5;7;
