0;1;2;3;4
1;1;4;1;
6;2;2;8;
7;3;2;6;
7;4;4;4;
9;5;3;9;
10;6;2;5;
11;7;1;9;
11;8;1;8;
12;9;2;6;
13;10;5;7;
14;11;4;3;
15;12;5;1;
17;13;1;7;
17;14;2;10;
20;15;3;1;
22;16;3;2;
24;17;5;1;
24;18;3;4;
24;19;5;8;
26;20;1;4;
27;21;3;3;
27;22;2;7;
29;23;5;5;
29;24;5;9;
30;25;3;4;
31;26;2;6;
35;27;5;1;
35;28;3;3;
37;29;2;8;
39;30;2;8;
40;31;4;4;
40;32;5;9;
43;33;4;6;
44;34;3;9;
47;35;5;2;
48;36;5;2;
50;37;3;3;
50;38;3;8;
51;39;3;9;
52;40;3;1;
53;41;2;2;
53;42;1;8;
56;43;4;6;
57;44;5;10;
57;45;4;10;
58;46;3;2;
58;47;5;9;
58;48;3;9;
59;49;1;2;
59;50;2;5;
63;51;5;4;
66;52;5;4;
66;53;4;8;
67;54;3;6;
69;55;5;1;
71;56;1;6;
71;57;3;5;
72;58;5;6;
72;59;2;5;
72;60;2;7;
73;61;1;5;
73;62;1;2;
74;63;4;8;
74;64;4;4;
74;65;5;3;
75;66;1;8;
76;67;3;2;
78;68;4;4;
79;69;1;7;
81;70;3;8;
86;71;1;9;
87;72;2;1;
90;73;2;3;
91;74;4;6;
93;75;4;3;
93;76;1;5;
94;77;5;3;
95;78;2;10;
95;79;3;9;
96;80;3;8;
97;81;3;2;
100;82;4;7;
104;83;4;9;
104;84;2;3;
106;85;4;10;
106;86;1;1;
106;87;1;9;
110;88;4;7;
111;89;3;4;
115;90;2;10;
119;91;5;5;
120;92;3;1;
