0;1;2;3;4
6;1;2;2;
6;2;5;7;
8;3;3;9;
9;4;2;4;
9;5;4;2;
13;6;3;8;
14;7;4;10;
25;8;5;8;
26;9;2;4;
27;10;3;3;
29;11;2;7;
29;12;5;8;
31;13;4;10;
33;14;1;2;
34;15;2;6;
36;16;4;6;
37;17;2;3;
41;18;2;7;
41;19;1;9;
44;20;3;6;
48;21;5;7;
49;22;5;9;
49;23;3;7;
57;24;1;7;
64;25;3;7;
67;26;1;4;
68;27;1;4;
71;28;4;4;
71;29;2;5;
75;30;3;4;
76;31;4;1;
77;32;1;6;
80;33;3;4;
82;34;3;5;
83;35;1;2;
84;36;5;2;
85;37;5;1;
85;38;1;1;
88;39;1;1;
88;40;4;10;
94;41;1;4;
97;42;3;10;
98;43;5;9;
98;44;3;1;
99;45;1;9;
107;46;1;2;
115;47;5;10;
117;48;4;2;
