0;1;2;3;4
0;1;5;4;
2;2;4;1;
5;3;2;4;
9;4;1;6;
9;5;1;8;
13;6;3;6;
14;7;2;1;
14;8;1;10;
15;9;3;2;
15;10;5;6;
16;11;4;4;
16;12;4;5;
16;13;4;1;
17;14;4;10;
17;15;5;1;
20;16;2;6;
22;17;2;10;
22;18;2;1;
25;19;5;9;
25;20;4;2;
26;21;1;3;
28;22;1;1;
28;23;5;4;
29;24;3;5;
32;25;4;7;
33;26;1;1;
35;27;5;7;
36;28;3;5;
37;29;4;6;
38;30;3;4;
40;31;4;5;
41;32;2;8;
42;33;2;8;
46;34;2;1;
48;35;5;9;
49;36;1;1;
50;37;3;9;
51;38;4;9;
52;39;5;5;
53;40;3;8;
53;41;4;3;
54;42;3;4;
56;43;4;8;
57;44;5;4;
58;45;3;10;
59;46;5;5;
59;47;2;5;
65;48;4;4;
66;49;5;10;
66;50;1;2;
67;51;3;5;
68;52;1;3;
69;53;2;5;
69;54;2;5;
70;55;2;8;
74;56;5;8;
75;57;3;6;
75;58;5;9;
76;59;5;7;
76;60;1;6;
78;61;1;5;
78;62;5;9;
80;63;4;5;
80;64;2;7;
80;65;5;4;
81;66;5;5;
81;67;1;7;
83;68;4;9;
84;69;2;1;
84;70;2;1;
88;71;2;8;
89;72;4;6;
92;73;1;5;
93;74;2;6;
95;75;5;7;
96;76;3;7;
98;77;1;1;
98;78;5;9;
100;79;4;4;
101;80;2;2;
102;81;1;9;
102;82;2;1;
103;83;1;5;
104;84;4;7;
107;85;1;5;
108;86;4;9;
110;87;3;1;
113;88;1;3;
116;89;1;7;
116;90;2;8;
117;91;1;4;
120;92;4;10;
120;93;3;9;
