0;1;2;3;4
2;1;4;9;
2;2;2;1;
3;3;4;1;
5;4;3;8;
5;5;4;3;
6;6;5;8;
6;7;5;5;
7;8;2;2;
9;9;4;3;
9;10;1;5;
17;11;4;5;
20;12;4;9;
21;13;5;7;
23;14;2;4;
27;15;2;5;
27;16;1;8;
29;17;1;10;
29;18;4;8;
32;19;1;6;
34;20;4;6;
35;21;1;1;
35;22;2;10;
36;23;4;4;
36;24;1;3;
42;25;1;5;
42;26;4;2;
48;27;5;4;
51;28;5;8;
51;29;2;9;
52;30;1;4;
54;31;4;6;
54;32;1;10;
54;33;5;4;
55;34;1;9;
56;35;5;10;
57;36;3;2;
58;37;4;8;
60;38;2;7;
61;39;1;5;
65;40;1;5;
67;41;4;6;
67;42;4;10;
68;43;4;2;
69;44;1;6;
71;45;3;4;
72;46;1;10;
73;47;3;2;
73;48;2;5;
73;49;3;10;
75;50;2;3;
76;51;5;5;
77;52;1;2;
79;53;5;9;
79;54;2;10;
82;55;3;9;
83;56;3;7;
84;57;4;3;
85;58;2;5;
85;59;5;7;
88;60;4;5;
93;61;5;6;
97;62;3;7;
99;63;1;9;
102;64;3;2;
103;65;1;4;
109;66;4;2;
112;67;1;4;
114;68;5;9;
115;69;4;1;
115;70;3;9;
116;71;1;1;
116;72;3;7;
117;73;5;2;
117;74;3;9;
119;75;4;10;
