0;1;2;3;4
0;1;5;3;
0;2;4;6;
2;3;2;5;
6;4;5;8;
6;5;2;1;
8;6;5;5;
8;7;3;7;
8;8;3;3;
8;9;2;10;
11;10;1;3;
12;11;4;5;
13;12;2;2;
17;13;2;7;
19;14;2;7;
19;15;1;8;
20;16;4;1;
21;17;4;3;
21;18;2;1;
21;19;4;8;
22;20;4;5;
23;21;4;10;
26;22;4;4;
28;23;3;10;
28;24;3;3;
29;25;5;2;
32;26;5;9;
32;27;3;1;
33;28;1;5;
34;29;2;10;
35;30;4;3;
35;31;5;2;
36;32;2;8;
36;33;4;9;
37;34;5;3;
37;35;3;3;
38;36;3;5;
38;37;5;9;
43;38;2;8;
44;39;3;3;
47;40;2;4;
48;41;4;4;
48;42;3;7;
49;43;4;1;
49;44;3;1;
50;45;5;4;
50;46;2;1;
52;47;4;6;
53;48;3;1;
53;49;3;3;
55;50;3;5;
58;51;4;10;
58;52;3;4;
59;53;4;8;
59;54;5;1;
60;55;3;5;
62;56;1;5;
64;57;1;9;
64;58;2;7;
64;59;5;2;
67;60;2;10;
69;61;1;2;
69;62;3;4;
71;63;3;6;
74;64;1;1;
75;65;2;2;
77;66;5;3;
77;67;4;8;
78;68;1;1;
79;69;2;1;
79;70;5;7;
80;71;1;5;
81;72;2;3;
82;73;1;10;
82;74;3;10;
83;75;2;5;
84;76;2;5;
85;77;4;3;
85;78;1;2;
86;79;2;2;
87;80;2;2;
87;81;3;10;
91;82;2;8;
93;83;2;5;
93;84;3;1;
98;85;2;4;
99;86;4;4;
102;87;1;1;
103;88;5;3;
106;89;4;2;
106;90;1;3;
109;91;1;7;
110;92;1;7;
116;93;3;8;
120;94;2;3;
