0;1;2;3;4
1;1;1;7;
1;2;2;4;
2;3;1;5;
2;4;4;9;
6;5;1;8;
8;6;2;7;
8;7;1;6;
10;8;5;6;
10;9;3;2;
15;10;2;8;
16;11;5;10;
17;12;2;2;
22;13;4;1;
25;14;3;5;
26;15;1;8;
27;16;2;10;
28;17;3;4;
28;18;1;4;
28;19;5;5;
31;20;4;8;
31;21;1;2;
32;22;1;3;
34;23;4;1;
34;24;4;10;
34;25;4;10;
38;26;4;3;
40;27;3;8;
41;28;2;8;
42;29;3;4;
42;30;1;5;
43;31;5;7;
43;32;2;2;
44;33;4;4;
45;34;4;9;
47;35;2;6;
48;36;2;2;
55;37;4;1;
55;38;1;4;
55;39;2;6;
57;40;5;3;
59;41;1;6;
62;42;5;5;
62;43;4;1;
63;44;4;9;
64;45;1;5;
68;46;2;3;
69;47;3;2;
70;48;3;7;
71;49;2;8;
74;50;4;8;
74;51;3;7;
74;52;3;10;
75;53;1;1;
78;54;3;9;
80;55;5;9;
81;56;3;5;
81;57;1;9;
82;58;2;5;
84;59;5;2;
85;60;2;6;
86;61;1;4;
87;62;1;3;
90;63;3;4;
91;64;2;6;
91;65;3;9;
92;66;1;4;
93;67;2;9;
97;68;4;1;
97;69;2;1;
98;70;3;6;
100;71;5;9;
101;72;2;8;
102;73;4;8;
102;74;1;2;
103;75;3;3;
103;76;1;1;
104;77;3;6;
107;78;3;10;
110;79;4;5;
110;80;4;2;
111;81;2;7;
117;82;2;8;
118;83;5;6;
119;84;4;9;
120;85;4;3;
120;86;3;9;
