0;1;2;3;4
1;1;5;4;
5;2;3;3;
9;3;3;5;
14;4;1;2;
14;5;3;2;
18;6;2;10;
19;7;3;7;
22;8;5;5;
22;9;1;7;
25;10;3;3;
26;11;1;4;
28;12;5;1;
29;13;5;9;
30;14;1;2;
30;15;1;2;
35;16;5;1;
36;17;5;3;
38;18;3;6;
38;19;5;5;
40;20;4;2;
42;21;1;4;
45;22;5;8;
47;23;2;2;
48;24;5;6;
48;25;4;6;
48;26;1;2;
49;27;2;4;
50;28;4;3;
50;29;2;9;
51;30;4;9;
53;31;2;9;
55;32;3;2;
55;33;4;5;
60;34;2;4;
60;35;1;5;
61;36;5;6;
68;37;5;1;
75;38;3;4;
75;39;2;6;
76;40;5;3;
76;41;3;4;
82;42;1;1;
82;43;5;3;
85;44;5;3;
87;45;4;10;
89;46;4;2;
92;47;4;2;
93;48;3;5;
93;49;5;9;
94;50;1;5;
97;51;4;8;
97;52;4;10;
98;53;3;9;
104;54;3;1;
107;55;2;10;
108;56;4;6;
108;57;2;1;
109;58;4;4;
111;59;1;5;
111;60;4;7;
111;61;3;7;
116;62;1;1;
119;63;3;8;
119;64;1;9;
120;65;3;7;
