0;1;2;3;4
5;1;2;10;
12;2;4;6;
14;3;2;1;
17;4;1;9;
20;5;4;3;
22;6;4;7;
27;7;4;8;
28;8;2;8;
30;9;5;9;
32;10;3;1;
33;11;1;7;
36;12;1;8;
38;13;3;8;
40;14;3;9;
41;15;3;1;
44;16;3;3;
44;17;5;3;
46;18;2;1;
50;19;5;4;
57;20;3;7;
57;21;2;4;
64;22;3;9;
66;23;2;8;
67;24;4;1;
72;25;4;8;
76;26;1;6;
76;27;1;6;
77;28;3;5;
81;29;4;3;
83;30;3;6;
84;31;2;6;
94;32;4;3;
97;33;5;3;
98;34;4;8;
99;35;1;3;
100;36;2;1;
100;37;2;1;
104;38;2;1;
106;39;4;5;
107;40;5;2;
109;41;2;4;
114;42;4;8;
114;43;4;10;
118;44;4;5;
118;45;4;1;
119;46;1;7;
120;47;4;10;
