0;1;2;3;4
2;1;1;7;
3;2;3;1;
6;3;2;2;
14;4;4;4;
17;5;2;5;
17;6;2;1;
18;7;2;9;
19;8;4;2;
19;9;1;1;
20;10;2;7;
21;11;3;2;
23;12;1;4;
24;13;5;10;
25;14;5;5;
26;15;2;2;
27;16;5;7;
28;17;4;6;
29;18;2;2;
30;19;4;2;
32;20;2;8;
34;21;1;1;
34;22;2;2;
35;23;2;6;
36;24;4;2;
41;25;3;7;
42;26;4;2;
44;27;4;10;
48;28;3;8;
48;29;5;3;
51;30;5;4;
52;31;5;10;
53;32;4;1;
55;33;1;8;
56;34;1;6;
57;35;1;4;
57;36;4;1;
57;37;1;2;
58;38;2;5;
60;39;4;4;
60;40;2;2;
60;41;4;4;
63;42;3;10;
63;43;1;6;
64;44;2;1;
64;45;2;5;
66;46;2;1;
68;47;4;3;
70;48;3;3;
70;49;2;4;
71;50;1;7;
71;51;3;2;
72;52;5;5;
73;53;1;7;
75;54;2;4;
76;55;5;1;
78;56;2;10;
81;57;3;8;
86;58;3;9;
86;59;3;4;
86;60;4;9;
87;61;1;10;
89;62;5;1;
91;63;2;7;
92;64;5;5;
94;65;4;5;
96;66;2;2;
97;67;5;4;
99;68;5;5;
100;69;1;2;
101;70;2;1;
102;71;5;5;
103;72;4;8;
107;73;3;7;
107;74;2;1;
109;75;1;4;
110;76;3;3;
110;77;1;2;
112;78;4;7;
113;79;1;5;
115;80;5;7;
115;81;5;6;
115;82;3;9;
115;83;2;10;
117;84;5;6;
117;85;5;4;
120;86;1;10;
