0;1;2;3;4
1;1;4;5;
3;2;1;2;
4;3;3;2;
4;4;3;7;
7;5;5;4;
8;6;3;6;
8;7;2;8;
10;8;3;2;
13;9;5;1;
15;10;1;6;
15;11;4;1;
16;12;5;1;
18;13;5;8;
19;14;3;7;
19;15;4;3;
19;16;4;10;
20;17;5;1;
21;18;5;8;
23;19;4;5;
24;20;2;6;
25;21;4;7;
27;22;1;5;
28;23;1;10;
28;24;4;6;
29;25;5;10;
30;26;4;7;
32;27;2;9;
32;28;4;2;
34;29;4;7;
35;30;4;6;
35;31;3;2;
37;32;5;8;
39;33;1;8;
40;34;5;1;
42;35;5;8;
42;36;4;5;
43;37;2;5;
44;38;4;1;
46;39;4;4;
47;40;2;2;
47;41;2;7;
51;42;4;9;
53;43;4;1;
54;44;3;1;
54;45;2;4;
54;46;1;1;
57;47;1;10;
58;48;1;8;
61;49;4;8;
61;50;3;8;
62;51;3;9;
65;52;5;1;
66;53;5;10;
67;54;4;10;
67;55;1;3;
68;56;1;6;
71;57;5;5;
73;58;3;4;
74;59;1;9;
77;60;5;3;
84;61;4;6;
85;62;3;9;
85;63;1;3;
88;64;2;1;
90;65;2;3;
92;66;5;10;
92;67;2;7;
92;68;3;10;
92;69;4;5;
94;70;2;9;
95;71;5;8;
96;72;3;3;
98;73;2;10;
98;74;5;4;
99;75;1;3;
101;76;5;10;
103;77;5;1;
106;78;1;4;
108;79;1;4;
108;80;4;3;
108;81;4;4;
108;82;5;4;
109;83;2;2;
110;84;3;7;
112;85;4;1;
113;86;4;1;
114;87;3;5;
115;88;4;1;
120;89;5;7;
