0;1;2;3;4
2;1;3;9;
4;2;2;4;
5;3;1;10;
6;4;1;1;
9;5;3;1;
10;6;5;1;
12;7;5;1;
12;8;2;1;
14;9;4;7;
14;10;4;4;
15;11;3;8;
15;12;5;3;
17;13;1;7;
18;14;2;7;
20;15;3;9;
21;16;2;7;
25;17;5;2;
25;18;4;6;
28;19;2;9;
28;20;2;7;
28;21;1;5;
29;22;1;6;
31;23;2;5;
32;24;2;6;
32;25;5;10;
33;26;4;3;
34;27;4;9;
34;28;2;7;
37;29;3;7;
38;30;3;3;
38;31;3;4;
42;32;1;1;
43;33;1;7;
45;34;2;9;
46;35;3;1;
48;36;5;3;
49;37;3;7;
52;38;1;6;
53;39;4;1;
58;40;4;10;
59;41;2;5;
62;42;1;1;
67;43;3;8;
68;44;2;6;
70;45;2;6;
73;46;3;9;
75;47;1;1;
75;48;1;2;
76;49;5;2;
77;50;5;6;
79;51;2;1;
83;52;4;2;
86;53;2;9;
89;54;4;8;
89;55;4;4;
89;56;3;3;
89;57;5;5;
91;58;4;3;
92;59;5;5;
98;60;5;8;
98;61;1;8;
100;62;2;1;
106;63;1;10;
107;64;5;4;
108;65;5;3;
109;66;2;5;
110;67;2;4;
116;68;4;8;
116;69;4;3;
117;70;5;5;
119;71;5;4;
120;72;4;10;
