0;1;2;3;4
3;1;4;9;
5;2;2;1;
5;3;4;1;
7;4;1;7;
8;5;5;9;
12;6;5;3;
13;7;2;1;
14;8;4;5;
17;9;3;9;
22;10;4;6;
26;11;1;10;
26;12;3;2;
27;13;4;6;
28;14;2;10;
30;15;3;6;
38;16;1;8;
38;17;5;2;
38;18;2;2;
45;19;1;9;
45;20;4;8;
46;21;3;4;
52;22;1;7;
52;23;4;9;
52;24;2;4;
55;25;1;1;
62;26;4;4;
64;27;5;1;
69;28;3;7;
70;29;5;2;
75;30;1;7;
80;31;5;6;
81;32;2;3;
82;33;5;7;
82;34;5;2;
82;35;4;2;
87;36;1;1;
87;37;4;7;
89;38;5;2;
92;39;3;4;
98;40;4;4;
101;41;1;7;
104;42;1;8;
106;43;4;4;
107;44;2;3;
107;45;2;10;
110;46;4;4;
112;47;3;6;
114;48;5;4;
119;49;4;1;
120;50;4;7;
120;51;3;5;
